Transaction ID,User,Person,CARD INDEX,Year,Card Number,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Latitude,Longitude,Zip,MCC,Errors?,Is Fraud?,Merchant_ID
153,1801,Monserrat Schmidt,0,2002,5086512779429782.0,10,26,22:13,$216.47,Swipe Transaction,-8135850083113399757,La Verne,CA,-117.7708,34.1159,91750.0,8043,,No,153
154,624,Royalty Miller,0,2002,5899056864789405.0,10,27,06:04,$131.02,Swipe Transaction,2027553650310142703,Mira Loma,CA,-117.5236,33.9938,91752.0,5541,,No,12
155,845,Autumn Mitchell,0,2002,303388287085492.0,10,27,06:40,$37.06,Swipe Transaction,-34551508091458520,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,16
156,707,Julieta Gao,0,2002,4078119028995757.0,10,28,06:17,$156.93,Swipe Transaction,-245178307025547046,La Verne,CA,-117.7708,34.1159,91750.0,5311,,No,44
157,1221,Koa Thompson,0,2002,5974021114272858.0,10,28,11:41,$2.30,Swipe Transaction,6666504894937430109,La Verne,CA,-117.7708,34.1159,91750.0,5499,,No,38
158,244,Antonio Evans,0,2002,4563795747354617.0,10,29,13:20,$9.76,Swipe Transaction,2027553650310142703,Mira Loma,CA,-117.5236,33.9938,91752.0,5541,,No,12
159,496,Easton Cruz,0,2002,4802532694603491.0,10,29,21:44,$29.95,Swipe Transaction,-3265671264153192329,Monterey Park,CA,-118.1271,34.0534,91754.0,7832,,No,159
160,1625,Emmitt Kelley,0,2002,4448597956443991.0,10,30,06:05,$77.85,Swipe Transaction,-727612092139916043,Monterey Park,CA,-118.1271,34.0534,91754.0,5411,,No,1
161,1473,Hannah Gonzalez,0,2002,5444299345162204.0,10,30,06:48,$35.92,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
162,1963,Brooke Perez,0,2002,4485600180364627.0,10,31,06:11,$135.60,Swipe Transaction,-245178307025547046,La Verne,CA,-117.7708,34.1159,91750.0,5311,,No,44
163,541,Jakob Johnson,0,2002,5283951994405151.0,10,31,06:56,$37.63,Swipe Transaction,-5475680618560174533,Monterey Park,CA,-118.115,34.048,91755.0,5942,,No,14
164,741,Alexia Ward,0,2002,5037837734992926.0,10,31,13:08,$96.00,Swipe Transaction,2027553650310142703,Mira Loma,CA,-117.5236,33.9938,91752.0,5541,,No,12
165,379,Aranza Brooks,0,2002,5809559236815243.0,10,31,13:09,$-96.00,Swipe Transaction,2027553650310142703,Mira Loma,CA,-117.5236,33.9938,91752.0,5541,,No,12
166,1053,Blaze Davis,0,2002,4086497597276972.0,10,31,13:11,$61.08,Swipe Transaction,2027553650310142703,Mira Loma,CA,-117.5236,33.9938,91752.0,5541,,No,12
167,1576,Wynter Nguyen,0,2002,4597650893698249.0,11,1,10:59,$24.67,Swipe Transaction,-86825621511712373,La Verne,CA,-117.7708,34.1159,91750.0,7230,,No,167
168,1067,Tony Walker,0,2002,5990870436342591.0,11,1,13:53,$46.10,Swipe Transaction,-5475680618560174533,Monterey Park,CA,-118.115,34.048,91755.0,5942,,No,14
169,428,June Torres,0,2002,6315959001873783.0,11,1,19:16,$16.76,Swipe Transaction,2027553650310142703,Mira Loma,CA,-117.5236,33.9938,91752.0,5541,,No,12
170,966,Warren Phillips,0,2002,4512873665454661.0,11,1,20:25,$161.51,Swipe Transaction,838425044734233142,Mira Loma,CA,-117.5236,33.9938,91752.0,4814,,No,84
171,1837,Lainey Taylor,0,2002,5575263233323319.0,11,2,06:05,$132.90,Swipe Transaction,-245178307025547046,La Verne,CA,-117.7708,34.1159,91750.0,5311,,No,44
172,1490,Maliyah Morales,0,2002,336494766392092.0,11,2,06:15,$30.50,Swipe Transaction,-727612092139916043,Monterey Park,CA,-118.1271,34.0534,91754.0,5411,,No,1
173,831,Melvin Barnes,0,2002,4326650926720477.0,11,2,19:59,$12.09,Swipe Transaction,3527213246127876953,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,0
174,803,Jerry Abe,0,2002,5915880344129112.0,11,3,05:36,$150.08,Swipe Transaction,3527213246127876953,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,0
175,1687,Lincoln Fox,0,2002,5772730644295426.0,11,3,06:05,$180.58,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
176,257,Briana Nelson,0,2002,5594299457198901.0,11,4,06:03,$55.61,Swipe Transaction,3527213246127876953,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,0
177,1920,Malik Torres,0,2002,4054184324450513.5,11,4,13:20,$75.72,Swipe Transaction,-245178307025547046,La Verne,CA,-117.7708,34.1159,91750.0,5311,,No,44
178,687,Leon Lewis,0,2002,4856808577039430.0,11,4,20:00,$77.41,Swipe Transaction,-4500542936415012428,La Verne,CA,-117.7708,34.1159,91750.0,5814,,No,10
179,668,Annabella Ward,0,2002,5078628761076723.0,11,5,05:41,$148.01,Swipe Transaction,-727612092139916043,Monterey Park,CA,-118.1271,34.0534,91754.0,5411,,No,1
180,573,Alaia Jackson,0,2002,6658549025356902.0,11,5,06:28,$106.72,Swipe Transaction,2027553650310142703,Mira Loma,CA,-117.5236,33.9938,91752.0,5541,,No,12
181,1315,Adrien Rogers,0,2002,5867037533677009.0,11,5,16:43,$28.39,Online Transaction,4241336128694185533,ONLINE,,0.0,0.0,,4814,,No,181
182,1160,Khalid Masvidal,0,2002,394025181428995.0,11,7,06:08,$140.86,Swipe Transaction,-727612092139916043,Monterey Park,CA,-118.1271,34.0534,91754.0,5411,,No,1
183,1508,Enoch Green,0,2002,4998445442709639.0,11,7,06:50,$116.86,Swipe Transaction,1913477460590765860,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,39
184,581,Ellen Watson,0,2002,4711994375142426.0,11,8,06:18,$122.64,Swipe Transaction,-245178307025547046,La Verne,CA,-117.7708,34.1159,91750.0,5311,,No,44
185,778,Randy Sadr,0,2002,5430882480140338.0,11,8,06:35,$42.01,Swipe Transaction,-34551508091458520,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,16
186,1060,Amari Masvidal,0,2002,398638761436555.0,11,9,06:19,$167.00,Swipe Transaction,-34551508091458520,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,16
187,540,Byron Morales,0,2002,5639527120868397.0,11,9,09:44,$168.53,Swipe Transaction,7945328079774550558,La Verne,CA,-117.7708,34.1159,91750.0,4900,,No,80
188,214,Eva Roman,0,2002,302701760602871.0,11,9,21:09,$85.91,Swipe Transaction,-5023497618971072366,Mira Loma,CA,-117.5236,33.9938,91752.0,5812,,No,63
189,723,Yousef Long,0,2002,5207287536817619.0,11,10,06:23,$152.14,Swipe Transaction,2027553650310142703,Mira Loma,CA,-117.5236,33.9938,91752.0,5541,,No,12
190,1201,Van Clark,0,2002,5625758363027280.0,11,10,06:32,$40.78,Swipe Transaction,-727612092139916043,Monterey Park,CA,-118.1271,34.0534,91754.0,5411,,No,1
191,768,Kaylani Sullivan,0,2002,4440995001444541.0,11,10,09:45,$107.50,Swipe Transaction,7945328079774550558,La Verne,CA,-117.7708,34.1159,91750.0,4900,,No,80
192,686,Miya Campbell,0,2002,5801402411608920.0,11,10,12:39,$59.52,Swipe Transaction,-1288082279022882052,La Verne,CA,-117.7708,34.1159,91750.0,5499,,No,70
193,710,Harry Murphy,0,2002,4477489362734993.5,11,10,12:50,$-91.00,Swipe Transaction,-1288082279022882052,La Verne,CA,-117.7708,34.1159,91750.0,5499,,No,70
194,554,Dominik Miller,0,2002,5035566276017342.0,11,10,12:57,$91.00,Swipe Transaction,-1288082279022882052,La Verne,CA,-117.7708,34.1159,91750.0,5499,,No,70
195,814,Chad Gray,0,2002,5422663837290602.0,11,10,13:09,$-98.00,Swipe Transaction,-1288082279022882052,La Verne,CA,-117.7708,34.1159,91750.0,5499,,No,70
196,263,Anne Roman,0,2002,5445140227910187.0,11,10,13:12,$98.00,Swipe Transaction,-1288082279022882052,La Verne,CA,-117.7708,34.1159,91750.0,5499,,No,70
197,1451,Sue Morales,0,2002,4642554061349246.0,11,10,13:20,$52.40,Swipe Transaction,-1288082279022882052,La Verne,CA,-117.7708,34.1159,91750.0,5499,,No,70
198,315,Destiny Reyes,0,2002,5591077047400631.0,11,11,06:10,$130.48,Swipe Transaction,4060646732831064559,La Verne,CA,-117.7708,34.1159,91750.0,5411,,No,17
199,1764,Brylee Price,0,2002,4472791439889132.0,11,11,07:16,$126.32,Swipe Transaction,-245178307025547046,La Verne,CA,-117.7708,34.1159,91750.0,5311,,No,44
200,160,Elsa Gonzalez,0,2002,5097891088528736.0,11,13,20:06,$63.90,Swipe Transaction,-1605794445852049456,La Verne,CA,-117.7708,34.1159,91750.0,5812,,No,34
201,1727,Melany Bailey,0,2002,4363891861741725.0,11,14,05:29,$151.49,Swipe Transaction,-34551508091458520,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,16
202,520,Luciano Wilson,0,2002,388335286539294.0,11,14,06:25,$113.32,Swipe Transaction,4060646732831064559,La Verne,CA,-117.7708,34.1159,91750.0,5411,,No,17
203,893,Kelly Reed,0,2002,5807306830246695.0,11,15,07:36,$39.18,Swipe Transaction,-5475680618560174533,Monterey Park,CA,-118.115,34.048,91755.0,5942,,No,14
204,1780,Renee Williams,0,2002,4721815072237153.0,11,15,09:37,$66.98,Swipe Transaction,-3345936507911876459,La Verne,CA,-117.7708,34.1159,91750.0,7538,,No,21
205,1791,Brycen Adams,0,2002,5435311573918660.0,11,15,14:05,$58.03,Swipe Transaction,6661973303171003879,Ontario,CA,-117.6187,34.0316,91761.0,5211,,No,205
206,1748,Lyanna Ajami,0,2002,5037463911586202.0,11,15,22:06,$186.41,Swipe Transaction,3527213246127876953,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,0
207,146,Drake Howard,0,2002,5659013286075924.0,11,16,06:28,$133.55,Swipe Transaction,-245178307025547046,La Verne,CA,-117.7708,34.1159,91750.0,5311,,No,44
208,1543,Lea Mitchell,0,2002,5905486726598062.0,11,16,09:59,$59.74,Swipe Transaction,4055257078481058705,La Verne,CA,-117.7708,34.1159,91750.0,7538,,No,9
209,1818,Amia Leroux,0,2002,4270247503047583.0,11,17,06:14,$157.96,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
210,1718,Roy Martinez,0,2002,4936494163188301.0,11,17,20:33,$95.40,Swipe Transaction,-4500542936415012428,La Verne,CA,-117.7708,34.1159,91750.0,5814,,No,10
211,108,Simone Carter,0,2002,4853013168432421.0,11,18,06:24,$99.92,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
212,213,Lauren Parker,0,2002,4052703300349865.5,11,18,07:03,$127.33,Swipe Transaction,2027553650310142703,Mira Loma,CA,-117.5236,33.9938,91752.0,5541,,No,12
213,1867,Emory Lopez,0,2002,5512081974916797.0,11,19,05:58,$134.57,Swipe Transaction,3527213246127876953,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,0
214,1121,Harlow Green,0,2002,4261622382091223.0,11,19,13:35,$52.94,Swipe Transaction,8080934608468946743,Monterey Park,CA,-118.1271,34.0534,91754.0,5310,,No,214
215,1765,Devin Roberts,0,2002,5481399554489218.0,11,19,19:42,$95.76,Swipe Transaction,-1605794445852049456,La Verne,CA,-117.7708,34.1159,91750.0,5812,,No,34
216,1051,Ellen Sanders,0,2002,6130054955952438.0,11,20,06:27,$83.17,Swipe Transaction,-245178307025547046,La Verne,CA,-117.7708,34.1159,91750.0,5311,,No,44
217,1332,Ryan Russell,0,2002,6835050350545859.0,11,20,07:48,$54.26,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
218,392,Alayah Neufelder,0,2002,5427512329623870.0,11,20,09:42,$61.02,Swipe Transaction,3952145593743244256,La Verne,CA,-117.7708,34.1159,91750.0,7538,,No,62
219,564,Gregory Ajami,0,2002,5726263807352663.0,11,22,06:07,$131.45,Swipe Transaction,4060646732831064559,La Verne,CA,-117.7708,34.1159,91750.0,5411,,No,17
220,182,Bentley Lopez,0,2002,4180974548713375.0,11,22,06:41,$115.91,Swipe Transaction,-245178307025547046,La Verne,CA,-117.7708,34.1159,91750.0,5311,,No,44
221,874,Leonidas Labelle,0,2002,5325455545002997.0,11,22,09:31,$65.92,Swipe Transaction,3952145593743244256,La Verne,CA,-117.7708,34.1159,91750.0,7538,,No,62
222,1823,Dustin Williams,0,2002,4405540956453724.0,11,23,06:11,$38.99,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
223,500,Dakota Allen,0,2002,371903508360130.0,11,23,06:16,$129.07,Swipe Transaction,-727612092139916043,Monterey Park,CA,-118.1271,34.0534,91754.0,5411,,No,1
224,674,Brylee Wilson,0,2002,4962400888198876.0,11,23,06:47,$37.23,Swipe Transaction,-34551508091458520,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,16
225,829,Genesis Ortiz,0,2002,5534541653646616.0,11,23,11:18,$228.92,Swipe Transaction,3129259766334579731,La Verne,CA,-117.7708,34.1159,91750.0,8011,,No,225
226,548,Bailee Walker,0,2002,6375330614788153.0,11,24,05:50,$141.77,Swipe Transaction,-34551508091458520,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,16
227,114,Parker Howard,0,2002,5272030426588008.0,11,24,20:56,$51.96,Swipe Transaction,-4500542936415012428,La Verne,CA,-117.7708,34.1159,91750.0,5814,,No,10
228,1249,Keegan Perry,0,2002,4587822219584718.0,11,25,06:12,$143.06,Swipe Transaction,2027553650310142703,Mira Loma,CA,-117.5236,33.9938,91752.0,5541,,No,12
229,1273,Hadley Davis,0,2002,5112985372677713.0,11,25,06:43,$50.68,Swipe Transaction,-5475680618560174533,Monterey Park,CA,-118.115,34.048,91755.0,5942,,No,14
230,631,Victoria Edwards,0,2002,5904516440918627.0,11,25,13:04,$-99.00,Swipe Transaction,-1288082279022882052,La Verne,CA,-117.7708,34.1159,91750.0,5499,,No,70
231,142,Stetson Thomas,0,2002,4461391532392447.0,11,25,13:27,$69.31,Swipe Transaction,-1288082279022882052,La Verne,CA,-117.7708,34.1159,91750.0,5499,,No,70
232,454,Randy Merkel,0,2002,5218007897890577.0,11,25,13:29,$99.00,Swipe Transaction,-1288082279022882052,La Verne,CA,-117.7708,34.1159,91750.0,5499,,No,70
233,818,Danielle Macron,0,2002,5176908526574912.0,11,25,16:52,$99.36,Swipe Transaction,-5904116920141006298,Diamond Bar,CA,-117.8098,34.0066,91765.0,5719,,No,46
234,1008,Kai King,0,2002,5328768325200248.0,11,26,06:28,$126.81,Swipe Transaction,1913477460590765860,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,39
235,1453,Liam Labelle,0,2002,389499805815638.0,11,26,11:21,$379.73,Swipe Transaction,6515854639642454768,Calexico,CA,-115.5028,32.6832,92231.0,3066,,No,235
236,1079,Bruce Gonzalez,0,2002,4022388623982220.0,11,27,05:32,$148.42,Swipe Transaction,-245178307025547046,La Verne,CA,-117.7708,34.1159,91750.0,5311,,No,44
237,41,Thomas Burns,0,2002,4587476056357151.0,11,27,06:22,$138.59,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
238,1594,Milena Reed,0,2002,5453158719013768.0,11,27,20:07,$107.15,Swipe Transaction,-1605794445852049456,La Verne,CA,-117.7708,34.1159,91750.0,5812,,No,34
239,376,Quinn Brown,0,2002,5285784915006143.0,11,28,06:14,$81.43,Swipe Transaction,-245178307025547046,La Verne,CA,-117.7708,34.1159,91750.0,5311,,No,44
240,43,Leslie Myers,0,2002,5058769177189803.0,11,28,06:53,$35.60,Swipe Transaction,-727612092139916043,Monterey Park,CA,-118.1271,34.0534,91754.0,5411,,No,1
241,1268,Piper Garcia,0,2002,4939717188461311.0,11,29,06:14,$173.03,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
242,176,Mateo Robinson,0,2002,4356768889068512.0,11,29,06:41,$38.76,Swipe Transaction,-727612092139916043,Monterey Park,CA,-118.1271,34.0534,91754.0,5411,,No,1
243,110,Samuel Fu,0,2002,5116904368864992.0,11,30,06:32,$24.55,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
244,1148,Willie Farhad,0,2002,5965080957028592.0,11,30,16:46,$104.81,Swipe Transaction,3527213246127876953,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,0
245,1315,Adrien Rogers,0,2002,5867037533677009.0,12,1,05:35,$75.86,Swipe Transaction,-727612092139916043,Monterey Park,CA,-118.1271,34.0534,91754.0,5411,,No,1
246,116,Maci Diaz,0,2002,4199613929770276.0,12,1,06:22,$128.63,Swipe Transaction,-245178307025547046,La Verne,CA,-117.7708,34.1159,91750.0,5311,,No,44
247,927,Bonnie Braun,0,2002,5946098082933887.0,12,2,06:13,$147.54,Swipe Transaction,-727612092139916043,Monterey Park,CA,-118.1271,34.0534,91754.0,5411,,No,1
248,1330,Brooklyn Reed,0,2002,5887795279651150.0,12,2,12:34,$-50.00,Swipe Transaction,-1288082279022882052,La Verne,CA,-117.7708,34.1159,91750.0,5499,,No,70
249,1410,Angelina Turner,0,2002,5417072753532786.0,12,2,12:35,$66.41,Swipe Transaction,-1288082279022882052,La Verne,CA,-117.7708,34.1159,91750.0,5499,,No,70
250,32,Madalynn Gutierrez,0,2002,4295364044956975.0,12,2,12:54,$50.00,Swipe Transaction,-1288082279022882052,La Verne,CA,-117.7708,34.1159,91750.0,5499,,No,70
251,1295,Andy Bell,0,2002,4141753158398487.0,12,2,19:08,$71.03,Swipe Transaction,-4733023138943446282,Chicago,IL,-87.6628,41.6996,60643.0,5812,,No,251
252,1156,Maisie Edwards,0,2002,5260369873454704.0,12,2,20:19,$78.32,Swipe Transaction,-2744911404133435018,Chicago,IL,-87.6947,42.0086,60645.0,5812,,No,252
253,1531,Lukas Cox,0,2002,4381113346368527.0,12,2,23:22,$127.00,Swipe Transaction,-6406662083475903219,Chicago,IL,-87.6628,41.6996,60643.0,3390,,No,253
254,1350,Amayah Bell,0,2002,4910995927794188.0,12,2,23:48,$211.00,Swipe Transaction,-7807051024009846392,Peoria,IL,-89.6324,40.7111,61604.0,3684,,No,254
255,1462,Macy Merkel,0,2002,4840631262367435.0,12,3,06:32,$18.45,Swipe Transaction,-2565173608660320061,Chicago,IL,-87.6628,41.6996,60643.0,5912,,No,255
256,817,Edison Hill,0,2002,5294476060895480.0,12,3,20:14,$79.78,Swipe Transaction,-4733023138943446282,Chicago,IL,-87.6628,41.6996,60643.0,5812,,No,251
257,1664,Dennis Turner,0,2002,5943886556523564.0,12,4,20:08,$89.39,Swipe Transaction,-4733023138943446282,Chicago,IL,-87.6628,41.6996,60643.0,5812,,No,251
258,1137,Alfonso Carter,0,2002,4522988269777230.0,12,5,13:17,$9.92,Swipe Transaction,-727612092139916043,Chicago,IL,-87.6628,41.6996,60643.0,5411,,No,1
259,827,Alyson Carter,0,2002,4142110459052351.0,12,6,20:08,$79.83,Swipe Transaction,-2744911404133435018,Chicago,IL,-87.6947,42.0086,60645.0,5812,,No,252
260,1795,Jewel Perry,0,2002,4086633692001413.0,12,7,03:47,$149.45,Swipe Transaction,-7807051024009846392,Peoria,IL,-89.6324,40.7111,61604.0,3684,,No,254
261,816,Opal Fisher,0,2002,5729767434317024.0,12,7,03:52,$-211.00,Swipe Transaction,-7807051024009846392,Peoria,IL,-89.6324,40.7111,61604.0,3684,,No,254
262,563,Danica Watson,0,2002,5449971634656595.0,12,7,05:21,$173.38,Swipe Transaction,-6406662083475903219,Chicago,IL,-87.6628,41.6996,60643.0,3390,,No,253
263,1337,Jaziel Bailey,0,2002,4365224312490795.0,12,7,05:23,$-127.00,Swipe Transaction,-6406662083475903219,Chicago,IL,-87.6628,41.6996,60643.0,3390,,No,253
264,1939,Jaycee Reyes,0,2002,5559774982144167.0,12,7,06:48,$38.41,Swipe Transaction,4060646732831064559,La Verne,CA,-117.7708,34.1159,91750.0,5411,,No,17
265,1666,Zara Chen,0,2002,5282787263853461.0,12,7,20:21,$78.97,Swipe Transaction,-5023497618971072366,Mira Loma,CA,-117.5236,33.9938,91752.0,5812,,No,63
266,1418,Florence King,0,2002,4783560032101206.0,12,8,06:22,$113.94,Swipe Transaction,3527213246127876953,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,0
267,1305,Landen Martinez,0,2002,4985248597765518.0,12,8,06:44,$47.40,Swipe Transaction,-34551508091458520,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,16
268,458,Rory Nelson,0,2002,5422337679062478.0,12,8,20:07,$210.96,Online Transaction,6654290286221782850,ONLINE,,0.0,0.0,,4899,,No,268
269,336,Wilder Chen,0,2002,5803470646010241.0,12,8,20:26,$73.37,Swipe Transaction,-4500542936415012428,La Verne,CA,-117.7708,34.1159,91750.0,5814,,No,10
270,1110,Romeo Fisher,0,2002,5650667533582383.0,12,9,06:08,$134.26,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
271,1441,Seth Butler,0,2002,4680710047774163.0,12,10,05:14,$128.82,Swipe Transaction,3527213246127876953,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,0
272,90,Mae Farhad,0,2002,4709941855155413.0,12,10,06:10,$128.41,Online Transaction,-7421093378627544099,ONLINE,,0.0,0.0,,5311,,No,85
273,32,Madalynn Gutierrez,0,2002,4295364044956975.0,12,10,06:47,$51.23,Swipe Transaction,-34551508091458520,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,16
274,348,Lorelai Ward,0,2002,5785225381364914.0,12,11,06:01,$141.19,Swipe Transaction,3527213246127876953,La Verne,CA,-117.7708,34.1159,91750.0,5300,,No,0
275,1699,Cole Murphy,0,2002,4880198318553266.0,12,11,20:14,$177.75,Swipe Transaction,838425044734233142,Mira Loma,CA,-117.5236,33.9938,91752.0,4814,,No,84
276,28,Oliver Reed,0,2002,5217568630125704.0,12,11,20:47,$58.42,Online Transaction,-9092677072201095172,ONLINE,,0.0,0.0,,4900,,No,11
277,496,Easton Cruz,0,2002,4802532694603491.0,12,12,06:11,$138.47,Swipe Transaction,-727612092139916043,Monterey Park,CA,-118.1271,34.0534,91754.0,5411,,No,1
278,1366,Katherine Walker,0,2002,5744052952747615.0,12,12,06:49,$108.90,Swipe Transaction,5817218446178736267,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,4
279,984,Lilly James,0,2002,5144399692785721.0,12,12,13:10,$84.72,Swipe Transaction,7945328079774550558,La Verne,CA,-117.7708,34.1159,91750.0,4900,,No,80
280,1924,Soren Hall,0,2002,5904726356147306.0,12,13,06:23,$141.32,Swipe Transaction,-245178307025547046,La Verne,CA,-117.7708,34.1159,91750.0,5311,,No,44
281,1237,Barbara Phillips,0,2002,4348372675855427.0,12,13,06:42,$30.80,Swipe Transaction,-34551508091458520,La Verne,CA,-117.7708,34.1159,91750.0,5912,,No,16
282,1721,Jamal Brooks,0,2002,4476864861762313.5,12,13,20:44,$55.25,Swipe Transaction,-4500542936415012428,La Verne,CA,-117.7708,34.1159,91750.0,5814,,No,10
283,1092,Nicole Ajami,0,2002,5902106574231833.0,12,14,06:00,$145.90,Swipe Transaction,-727612092139916043,Monterey Park,CA,-118.1271,34.0534,91754.0,5411,,No,1
284,1052,Nyla Faraday,0,2002,4852239481506092.0,12,15,06:07,$75.31,Swipe Transaction,2027553650310142703,Mira Loma,CA,-117.5236,33.9938,91752.0,5541,,No,12
285,1984,Luca Wilson,0,2002,5111395106828890.0,12,15,06:44,$50.20,Swipe Transaction,-727612092139916043,Monterey Park,CA,-118.1271,34.0534,91754.0,5411,,No,1
286,1186,Marlee Ramirez,0,2002,5274366987658812.0,12,15,09:36,$58.10,Swipe Transaction,7945328079774550558,La Verne,CA,-117.7708,34.1159,91750.0,4900,,No,80
287,1638,Alexandria Brooks,0,2002,4749460533827117.0,12,16,06:08,$121.81,Online Transaction,-7421093378627544099,ONLINE,,0.0,0.0,,5311,Insufficient Balance,No,85
